Date,RFID_hex,Band,Genus,Species,Sex,Age,Time,Site,Mass,Tail_Length,Wing_Length,Fat_Code,R1_Percent_Rufous,R1_Black_Code,Back_Percent_Green,Gorget_Iridescence,Head_Iridescence,Breeding_Condition_Code,Body_Molt_Code,Gorget_Molt_Code,Head_Molt_Code,Tail_Molt_Code,Primary_Molt_Code
2020-09-14,3D6.1D593E1BE3,NA,Calypte,ANHU,M,HY,09:35:00,BH,4.52,NA,51,NA,NA,NA,NA,9,9,NA,NA,NA,NA,0,0
2020-09-14,3D6.1D59AEEA33,A00002948,Selasphorus,ALHU,F,NA,09:35:00,BH,3.69,NA,44,0,40,2,100,10,NA,NA,0,0,0,NA,0
2020-09-14,3D6.1D59AEEA53,A00002949,Selasphorus,ALHU,F,NA,09:15:00,BH,3.42,NA,44,0,10,NA,100,10,NA,NA,0,0,0,0,5
2020-09-14,3D6.1D59AEEA44,A00002952,Calypte,ANHU,M,HY,08:45:00,BH,4.69,NA,50,NA,NA,NA,NA,3,1,NA,NA,NA,NA,0,9
2020-09-14,3D6.1D59AEEA5D,A00002951,Selasphorus,ALHU,M,HY,08:45:00,BH,3.79,NA,42,0,70,NA,100,1,NA,NA,0,0,0,0,0
2020-09-14,3D6.1D59AEEA2C,A00002950,Selasphorus,ALHU,F,AHY,08:45:00,BH,3.19,NA,44,0,65,NA,100,30,NA,NA,0,0,0,0,0
2020-09-13,3D6.1D59AEEA7A,A00002866,Selasphorus,ALHU,M,HY,16:30:00,BH,3.47,NA,39,0,NA,NA,95,2,NA,NA,2,2,2,1,6
2020-09-13,3D6.1D59AEEA25,A00002865,Selasphorus,ALHU,F,NA,16:30:00,BH,3.2,NA,41,NA,40,2,100,20,NA,NA,NA,NA,NA,0,10
2020-09-13,3D6.1D593AEEA6C,A00002864,Selasphorus,ALHU,M,HY,16:30:00,BH,3.29,NA,0,0,85,NA,90,NA,9,NA,0,0,0,0,NA
2020-09-13,3D6.1D593E1A36,610089413,Calypte,ANHU,M,AHY,16:25:00,BH,NA,NA,49,0,NA,NA,NA,10,10,NA,0,0,0,0,0
2020-09-13,3D6.1D59AEEA45,A00002868,Selasphorus,ALHU,M,AHY,16:15:00,BH,3.74,NA,40,0,NA,2,95,10,NA,NA,2,2,2,0,9
2020-09-13,3D6.1D59AEEA26,A00002870,Selasphorus,ALHU,F,NA,15:45:00,BH,4.22,NA,43,0,50,2,100,3,NA,0,2,2,2,0,0
2020-09-13,3D6.1D59AEEA58,A00002869,Selasphorus,ALHU,F,AHY,15:45:00,BH,3.37,NA,41,0,70,2,100,15,NA,NA,0,0,0,0,0
2020-09-13,3D6.1D593E1B7A,NA,Selasphorus,ALHU,F,AHY,15:45:00,BH,3.25,NA,541,0,55,2,95,15,NA,0,2,3,3,0,0
2020-09-13,3D6.1D59AEEAFA,A00002871,Selasphorus,ALHU,F,AHY,15:32:00,BH,3.24,NA,43,0,20,NA,100,10,NA,NA,0,0,0,0,0
2020-09-13,3D6.1D59AEEA34,A00002872,Selasphorus,ALHU,M,HY,15:29:00,BH,3.43,NA,40,0,NA,NA,95,1,NA,NA,3,3,2,0,0
2020-09-13,3D6.1D593E1C34,A00002873,Calypte,ANHU,F,AHY,15:25:00,BH,3.96,NA,49,0,NA,NA,NA,3,0,NA,3,3,1,0,10
2020-09-13,3D6.1D593E1C6F,A00002874,Selasphorus,ALHU,F,NA,15:12:00,BH,3.44,NA,43,0,40,2,100,40,0,NA,0,0,0,0,0
2020-09-13,3D6.1D593E1C2C,A00002875,Selasphorus,ALHU,F,NA,15:10:00,BH,3.4,NA,42,1,60,2,100,8,0,0,0,0,0,0,0
2020-09-13,3D6.1D593E1C44,A00002876,Selasphorus,ALHU,F,HY,14:50:00,BH,3.47,NA,44,0,NA,2,NA,20,0,NA,2,2,3,NA,7
2020-09-13,3D6.1D593E1C4B,A00002877,Selasphorus,ALHU,M,HY,14:47:00,BH,NA,NA,41,0,70,NA,95,8,NA,NA,0,0,0,NA,NA
2020-09-13,3D6.1D593E1C31,A00002878,Selasphorus,ALHU,F,NA,14:28:00,BH,3.58,NA,41,0,20,2,100,20,NA,NA,0,0,0,1,9
2020-09-13,3D6.1D593E1C12,610089424,Calypte,ANHU,F,AHY,14:28:00,BH,4.03,NA,51,0,NA,NA,NA,10,0,NA,0,0,0,0,0
2020-09-13,3D6.1D593E1C11,A00002879,Calypte,ANHU,M,HY,14:15:00,BH,4.71,NA,49,0,NA,NA,NA,9,9,NA,1,3,2,0,0
2020-09-13,3D6.1D593E1C21,A00002880,Selasphorus,ALHU,M,HY,13:46:00,BH,3.2,NA,0,0,70,NA,85,2,NA,NA,2,3,2,NA,0
2020-09-13,3D6.1D593E1C15,A00002902,Selasphorus,ALHU,M,AHY,13:35:00,BH,3.12,NA,39,0,85,NA,90,10,NA,NA,2,2,0,4,0
2020-09-13,3D6.1D593E1C6D,A00002903,Selasphorus,ALHU,F,AHY,13:33:00,BH,3.32,NA,44,0,NA,2,95,10,NA,0,0,0,0,0,0
2020-09-13,3D6.1D593E1C8A,NA,Calypte,ANHU,F,NA,13:25:00,BH,4.25,NA,51,0,NA,NA,NA,15,0,0,0,0,0,0,0
2020-09-13,3D6.1D593E1C1F,A00002905,Calypte,ANHU,F,AHY,13:02:00,BH,3.95,NA,51,0,NA,NA,NA,12,NA,NA,0,0,0,0,0
2020-09-13,3D6.1D593E1C58,A00002904,Calypte,ANHU,M,HY,13:02:00,BH,4.41,NA,51,0,NA,NA,NA,10,10,NA,0,0,0,0,0
2020-09-13,3D6.1D593E1C76,NA,Calypte,ANHU,F,NA,13:02:00,BH,4.37,NA,51,0,NA,NA,NA,15,0,NA,0,0,0,0,0
2020-09-13,3D6.1D593E195B,NA,Calypte,ANHU,F,AHY,12:20:00,BH,4.17,NA,50,0,NA,NA,NA,10,0,0,0,0,0,5,9
2020-09-13,3D6.1D593E1C61,A00002906,Calypte,ANHU,M,HY,12:15:00,BH,4.43,NA,46,0,NA,NA,NA,7,4,NA,1,1,1,5,10
2020-09-13,3d6.1d593e1c1a,A00002907,Selasphorus,ALHU,M,HY,12:05:00,BH,3.56,NA,41,0,80,NA,95,8,NA,NA,0,0,0,0,6
2020-09-13,3D6.1D593E1C56,A00002908,Calypte,ANHU,M,HY,12:00:00,BH,4.24,NA,48,0,NA,NA,NA,10,8,NA,0,0,0,0,0
2020-09-13,3D6.1D593E1C41,A00002909,Calypte,ANHU,M,AHY,11:54:00,BH,4.57,NA,49,NA,NA,NA,NA,10,NA,NA,1,3,2,0,0
2020-09-13,3D6.1D593E1C2A,A00002910,Selasphorus,ALHU,M,AHY,11:52:00,BH,3.48,NA,38,0,NA,2,85,10,NA,NA,0,0,0,0,0
2020-09-13,3D6.1D593E1A8C,610089829,Calypte,ANHU,M,AHY,11:51:00,BH,4.59,NA,49,NA,NA,NA,NA,10,10,NA,1,1,1,0,0
2020-09-13,3D6.1D593E1C1D,A00002911,Selasphorus,NA,F,AHY,11:40:00,BH,3.49,NA,42,0,5,NA,100,20,NA,0,0,0,0,0,0
2020-09-13,3D6.1D593E1C74,A00002862,Selasphorus,ALHU,F,AHY,11:35:00,BH,3.27,NA,43,0,NA,NA,100,12,NA,NA,2,2,2,NA,6
2020-09-13,3D6.1D593E1BF0,NA,Selasphorus,ALHU,M,AHY,11:29:00,BH,3.15,NA,39,0,NA,NA,95,10,NA,NA,2,2,2,0,0
2020-09-13,3D6.1D593E1C70,A00002912,Calypte,ANHU,F,AHY,11:27:00,BH,4,NA,50,NA,NA,NA,100,25,0,NA,0,2,1,0,0
2020-09-13,3D6.1D593E1C72,A00002913,Selasphorus,ALHU,F,AHY,11:20:00,BH,3,NA,42,0,NA,2,95,10,NA,0,0,0,0,5,0
2020-09-13,3D6.1D593E1C6C,A00002914,Selasphorus,ALHU,F,AHY,11:15:00,BH,3.54,NA,41,0,NA,2,95,30,NA,NA,2,2,0,0,10
2020-09-13,3D6.1D593E1C67,A00002915,Calypte,ANHU,M,NA,10:45:00,BH,4.12,NA,49.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2020-09-13,3D6.1D593E1BC7,NA,Calypte,ANHU,M,HY,10:45:00,BH,4.3,NA,45,NA,NA,NA,NA,5,5,NA,0,0,0,0,0
2020-09-13,3D6.1D593E1A9F,610089722,Calypte,ANHU,M,AHY,10:45:00,BH,4.7,NA,48,NA,NA,NA,NA,10,10,NA,NA,NA,NA,0,0
2020-09-13,3D6.1D593E1C28,A00002916,Selasphorus,ALHU,F,AHY,10:38:00,BH,3.4,NA,44,0,NA,2,100,NA,NA,NA,2,2,2,NA,0
2020-09-13,3D6.1D593E1C5D,A00002917,Selasphorus,RUHU,F,AHY,10:33:00,BH,3.51,NA,42,0,NA,NA,100,4,NA,NA,2,2,2,0,6
2020-09-13,3D6.1D593E1C50,A00002924,Selasphorus,RUHU,F,AHY,10:30:00,BH,3.53,NA,45,0,5,2,95,2,NA,NA,0,0,0,0,0
2020-09-13,3d6.1d593e1c3f,A00002918,Selasphorus,ALHU,M,AHY,10:30:00,BH,3.54,NA,39,0,NA,NA,75,10,NA,NA,0,1,2,1,NA
2020-09-13,3D6.1D593E1C53,A00002919,Selasphorus,ALHU,M,HY,10:15:00,BH,3.64,NA,40,0,90,NA,100,1,NA,NA,2,2,2,0,3
2020-09-13,3D6.1D593E1C25,A00002920,Calypte,ANHU,F,AHY,10:10:00,BH,4.91,NA,51,0,NA,NA,NA,35,0,NA,0,0,0,0,0
2020-09-13,3d6.1d593e1c3d,A00002923,Selasphorus,ALHU,F,AHY,10:05:00,BH,3.8,NA,42,0,NA,2,100,6,NA,0,1,3,4,0,0
2020-09-13,3D6.1D593E1C48,A00002922,Calypte,ANHU,M,NA,10:05:00,BH,4.2,NA,0,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,NA
2020-09-13,3D6.1D593E1C13,A00002921,Selasphorus,ALHU,M,HY,10:00:00,BH,3.55,NA,41,0,90,NA,95,1,NA,NA,0,0,0,0,0
2020-09-13,3D6.1D593E1C22,A00002925,Calypte,ANHU,F,NA,09:45:00,BH,4,NA,50,0,NA,NA,NA,40,0,NA,0,0,0,0,0
2020-09-13,3D6.1D593E19B4,NA,Calypte,ANHU,M,AHY,09:45:00,BH,4,NA,50,0,NA,NA,NA,10,10,NA,0,0,0,0,0
2020-09-13,3D6.1D593D7850,610089884,Calypte,ANHU,M,AHY,09:45:00,BH,4.2,NA,49,0,NA,NA,NA,10,10,NA,0,0,0,0,0
2020-09-13,3D6.1D593E1C64,A00002926,Selasphorus,ALHU,M,NA,08:57:00,BH,3.25,NA,0,0,85,NA,85,10,NA,NA,0,0,0,0,10
2020-09-13,3D6.1D593E1C4F,A00002927,Calypte,ANHU,F,NA,08:55:00,BH,4.09,NA,48.5,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,0,5
2020-09-13,3D6.1D593E1C4E,A00002929,Selasphorus,ALHU,M,HY,08:48:00,BH,3.92,NA,40,0,80,NA,90,1,NA,NA,0,0,0,0,0
2020-09-13,3D6.1D593E1C14,A00002928,Selasphorus,ALHU,F,NA,08:48:00,BH,3.2,NA,0,0,60,2,100,NA,NA,0,0,0,0,0,0
2020-09-13,3D6.1D593E1C35,A00002930,Archilochus,BCHU,M,HY,08:45:00,BH,NA,NA,44,3,NA,NA,NA,2,0,NA,0,0,0,0,0
2020-09-12,3D6.1D593E1C30,A00002808,Calypte,ANHU,M,HY,16:02:00,BH,4.91,NA,50,NA,NA,NA,NA,3,1,NA,NA,NA,NA,0,0
2020-09-12,3D6.1D593E1C45,A00002807,Selasphorus,ALHU,M,HY,16:02:00,BH,3.51,NA,0,0,NA,NA,95,6,NA,NA,0,0,0,0,3
2020-09-12,3D6.1D593E1C52,A00002809,Selasphorus,ALHU,M,HY,16:00:00,BH,3.58,NA,40,NA,80,NA,90,3,NA,NA,2,2,2,0,3
2020-09-12,3D6.1D593E1CA6,NA,Selasphorus,ALHU,F,AHY,16:00:00,BH,3.54,NA,40,0,NA,2,100,10,NA,0,2,0,2,0,0
2020-09-12,3D6.1D593E1C47,A00002810,Calypte,ANHU,M,HY,15:50:00,BH,4.25,NA,50,0,NA,NA,NA,3,1,NA,0,0,0,5,0
2020-09-12,3D6.1D593E1C3E,A00002812,Selasphorus,ALHU,M,HY,15:46:00,BH,3.25,NA,0,0,NA,NA,85,10,NA,NA,2,2,0,0,0
2020-09-12,3D6.1D593E1C6A,A00002811,Calypte,ANHU,M,HY,15:34:00,BH,4.32,NA,50,NA,NA,NA,NA,6,1,NA,NA,NA,NA,NA,3
2020-09-12,3D6.1D593E1C66,A00002813,Selasphorus,ALHU,M,HY,15:32:00,BH,3.4,NA,41,0,80,NA,90,4,NA,NA,2,2,3,0,0
2020-09-12,3D6.1D593E19A1,NA,Calypte,ANHU,F,NA,15:27:00,BH,3.7,NA,51.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2020-09-12,3D6.1D593E1C65,A00002814,Calypte,ANHU,M,HY,15:23:00,BH,4.93,NA,0,0,NA,NA,NA,4,1,NA,0,0,0,0,10
2020-09-12,3D6.1D593E1C16,A00002815,Calypte,ANHU,M,HY,15:22:00,BH,4.8,NA,51,0,NA,NA,NA,6,9,NA,0,0,0,0,0
2020-09-12,3D6.1D593E1B65,A00002834,Selasphorus,ALHU,M,AHY,15:15:00,BH,3.52,NA,40,0,NA,NA,95,10,NA,NA,2,0,2,0,0
2020-09-12,3D6.1D593E1C4A,A00002816,Calypte,ANHU,M,AHY,15:03:00,BH,4.45,NA,49.5,0,NA,NA,NA,10,10,NA,0,0,0,0,0
2020-09-12,3D6.1D593E1C6E,A00002817,Selasphorus,ALHU,M,HY,15:00:00,BH,3.62,NA,40,0,NA,NA,90,3,NA,0,2,2,2,0,3
2020-09-12,3D6.1D593E1C59,A00002818,Selasphorus,ALHU,F,AHY,14:58:00,BH,3.47,NA,43,0,NA,2,100,10,NA,NA,2,2,3,0,10
2020-09-12,3D6.1D593E1C4C,A00002819,Calypte,ANHU,M,AHY,14:35:00,BH,4.53,NA,50.5,NA,NA,NA,NA,10,10,NA,0,0,0,0,0
2020-09-12,3D6.1D593E1C5A,A00002820,Selasphorus,ALHU,F,AHY,14:34:00,BH,3.71,NA,43,0,NA,2,100,20,NA,NA,0,0,0,0,0
2020-09-12,3D6.1D593E1BFF,NA,Selasphorus,ALHU,M,HY,14:34:00,BH,3.64,NA,40,0,80,NA,90,1,NA,NA,0,0,0,0,0
2020-09-12,3D6.1D593E1C77,NA,Selasphorus,ALHU,F,AHY,14:25:00,BH,3.6,NA,0,0,NA,2,100,22,NA,NA,2,2,2,0,10
2020-09-12,3D6.1D593E1C2B,A00002823,Calypte,ANHU,M,HY,14:23:00,BH,5.56,NA,50,3,NA,NA,NA,3,0,NA,3,3,3,0,3
2020-09-12,3D6.1D593E1C40,A00002821,Selasphorus,ALHU,F,NA,14:23:00,BH,3.5,NA,42,0,NA,2,100,20,NA,0,0,0,0,0,10
2020-09-12,3D6.1D593E1C39,A00002822,Calypte,ANHU,F,NA,14:10:00,BH,4.14,NA,49,0,NA,NA,NA,2,NA,0,0,0,0,0,0
2020-09-12,3D6.1D593E1C24,A00002824,Calypte,ANHU,F,NA,14:08:00,BH,4.11,NA,51,0,NA,NA,NA,10,0,0,0,0,0,1,8
2020-09-12,3D6.1D593E1C43,A00002825,Selasphorus,ALHU,F,AHY,13:43:00,BH,3.75,NA,41,0,NA,2,95,15,NA,0,0,0,0,0,10
2020-09-12,3D6.1D593E1C36,A00002826,Selasphorus,ALHU,F,NA,13:42:00,BH,3.38,NA,42,0,20,2,100,12,NA,NA,2,2,2,0,9
2020-09-12,3D6.1D593E1C49,A00002827,Selasphorus,ALHU,M,HY,13:30:00,BH,NA,NA,40,0,0,NA,85,4,NA,NA,2,2,2,0,4
2020-09-12,3D6.1D593E1C32,A00002829,Calypte,ANHU,M,HY,13:15:00,BH,4.31,NA,48,0,NA,NA,NA,5,2,NA,0,1,0,0,0
2020-09-12,3d6.1d593e1c23,A00002828,Selasphorus,ALHU,F,NA,13:14:00,BH,3.29,NA,41.5,0,20,2,100,5,NA,NA,0,0,0,0,9
2020-09-12,3D6.1D593E1C73,A00002830,Calypte,ANHU,F,AHY,13:09:00,BH,4.28,NA,49.5,0,NA,NA,NA,20,NA,NA,0,0,0,0,0
2020-09-12,3D6.1D593D77CE,A00002835,Calypte,ANHU,M,AHY,13:09:00,BH,NA,NA,49,NA,NA,NA,NA,10,10,NA,NA,NA,NA,5,9
2020-09-12,3D6.1D593E1C2F,A00002831,Calypte,ANHU,F,NA,13:05:00,BH,4.21,NA,49,NA,NA,NA,NA,2,NA,NA,1,1,1,1,NA
2020-09-12,3D6.1D593E1C18,A00002832,Selasphorus,ALHU,M,HY,12:30:00,BH,4.03,NA,0,0,80,NA,90,5,NA,NA,3,3,3,0,6
2020-09-12,3D6.1D593E1C17,A00002833,Calypte,ANHU,M,NA,12:28:00,BH,NA,NA,49,0,NA,NA,NA,8,8,NA,0,4,0,0,0
2020-09-12,3d6.1d593e1c2d,A00002836,Calypte,ANHU,F,NA,12:27:00,BH,NA,NA,50.5,NA,NA,NA,NA,35,0,NA,NA,NA,NA,0,0
2020-09-12,3D6.1D593E1C5C,A00002838,Calypte,ANHU,M,HY,12:26:00,BH,4.62,NA,0,NA,NA,NA,NA,8,5,NA,NA,NA,NA,NA,10
2020-09-12,3d6.1d593e1c38,A00002840,Selasphorus,ALHU,M,HY,12:20:00,BH,NA,NA,40,0,NA,NA,95,4,NA,NA,0,0,0,0,0
2020-09-12,3D6.1D593E1C46,A00002837,Selasphorus,ALHU,F,AHY,12:20:00,BH,3.62,NA,43,0,20,2,100,4,NA,NA,0,0,0,4,0
2020-09-12,3D6.1D593E1C5B,A00002839,Selasphorus,ALHU,F,AHY,12:15:00,BH,NA,NA,42,0,NA,2,95,30,NA,0,3,3,2,0,9
2020-09-12,3D6.1D593E1C2E,A00002841,Calypte,ANHU,M,HY,12:00:00,BH,4.32,NA,50,NA,NA,NA,NA,4,3,NA,NA,NA,NA,0,0
2020-09-12,3D6.1D593E1C51,A00002842,Selasphorus,ALHU,M,HY,11:57:00,BH,3.63,NA,40,0,80,NA,80,9,NA,NA,0,0,0,0,0
2020-09-12,3D6.1D593E1C5E,A00002847,Selasphorus,ALHU,M,AHY,10:40:00,BH,3.29,NA,38,0,80,NA,95,10,NA,NA,0,2,0,2,0
2020-09-12,3D6.1D593E1C3B,A00002846,Selasphorus,ALHU,M,AHY,10:40:00,BH,3.46,NA,38,0,85,NA,80,10,NA,NA,0,0,0,0,0
2020-09-12,3D6.1D593E1C4D,A00002845,Selasphorus,ALHU,M,HY,10:40:00,BH,3.55,NA,40,0,NA,NA,95,9,NA,NA,2,2,0,NA,6
2020-09-12,3D6.1D593E1C3C,A00002844,Selasphorus,ALHU,M,AHY,10:40:00,BH,NA,NA,38,0,80,NA,85,10,NA,NA,0,0,0,0,0
2020-09-12,3D6.1D593E1C57,A00002843,Selasphorus,ALHU,M,HY,10:40:00,BH,3.46,NA,40,0,NA,NA,85,3,NA,NA,2,2,2,NA,5
2020-09-12,3D6.1D593E1B95,NA,Calypte,ANHU,F,AHY,10:40:00,BH,3.9,NA,51,0,NA,NA,NA,9,0,NA,1,1,1,0,0
2020-09-12,3D6.1D593E1C69,A00002848,Selasphorus,ALHU,M,HY,10:27:00,BH,3.45,NA,41,0,80,NA,85,2,NA,NA,2,2,2,5,0
2020-09-12,3D6.001881F76F,610089468,Calypte,ANHU,M,AHY,10:27:00,BH,4.2,NA,48.5,0,NA,NA,NA,10,10,NA,0,0,0,0,0
2020-09-12,3D6.1D593E1C54,A00002850,Calypte,ANHU,M,HY,10:08:00,BH,4.48,NA,50,NA,NA,NA,NA,9,9,NA,0,0,0,0,0
2020-09-12,3D6.1D593E1C27,A00002849,Calypte,ANHU,M,HY,10:08:00,BH,4.03,NA,49,0,NA,NA,NA,6,1,NA,1,3,1,0,0
2020-09-12,3D6.1D593E1C19,A00002851,Selasphorus,ALHU,M,HY,10:02:00,BH,3.61,NA,41,0,NA,NA,80,1,NA,NA,0,0,0,0,0
2020-09-12,3D6.1D593E1C55,A00002855,Selasphorus,ALHU,F,AHY,09:30:00,BH,3.69,NA,43,0,NA,2,95,5,NA,NA,2,2,0,0,0
2020-09-12,3D6.1D593E1C20,A00002854,Selasphorus,ALHU,F,AHY,09:30:00,BH,3.35,NA,0,0,NA,2,100,30,NA,0,2,0,0,0,2
2020-09-12,3D6.1D593E1C5F,A00002853,Calypte,ANHU,M,HY,09:30:00,BH,4.24,NA,49,0,NA,NA,NA,8,8,NA,1,1,1,0,0
2020-09-12,3D6.1D593E1C6B,A00002852,Calypte,ANHU,M,AHY,09:30:00,BH,4.58,NA,50,0,NA,NA,NA,10,10,NA,0,2,0,0,0
2020-09-12,3D6.1D593E1C62,A00002858,Calypte,ANHU,M,HY,09:05:00,BH,5.61,NA,51,3,NA,NA,NA,4,1,NA,4,4,4,2,4
2020-09-12,3D6.1D593E1C33,A00002856,Selasphorus,ALHU,M,HY,09:05:00,BH,3.32,NA,0,0,80,NA,95,9,NA,NA,2,2,2,0,10
2020-09-12,3d6.1d593e1c1c,A00002861,Calypte,ANHU,M,HY,08:48:00,BH,4.49,NA,49,0,NA,NA,NA,9,8,NA,0,0,0,0,0
2020-09-12,3D6.1D593E1C71,A00002860,Calypte,ANHU,M,HY,08:48:00,BH,4.85,NA,49,0,NA,NA,NA,3,1,NA,1,1,1,2,8
2020-09-12,3D6.1D593E1C63,A00002859,Selasphorus,ALHU,F,AHY,08:48:00,BH,3.44,NA,43,0,NA,2,95,30,NA,0,2,2,2,0,0
2020-09-12,3D6.1D593E1C1B,A00002857,Calypte,ANHU,F,AHY,08:48:00,BH,4.13,NA,50,0,NA,NA,NA,6,0,NA,1,2,1,0,0
2020-09-11,3D6.1D593E1C68,A00002793,Calypte,ANHU,F,AHY,17:30:00,BH,4.8,NA,52,0,NA,NA,NA,15,0,NA,1,1,1,0,0
2020-09-11,3D6.1D593E1BDC,A00002792,Calypte,ANHU,M,AHY,17:25:00,BH,4.82,NA,48,NA,NA,NA,NA,9,10,NA,1,4,4,0,0
2020-09-11,3D6.1D593E1C26,A00002797,Archilochus,BCHU,F,HY,17:00:00,BH,4.03,NA,45,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0
2020-09-11,3D6.1D593E1C3A,A00002795,Selasphorus,ALHU,F,AHY,17:00:00,BH,4.3,NA,0,NA,NA,NA,100,10,NA,0,NA,NA,NA,5,7
2020-09-11,3D6.1D593E1C1E,A00002794,Selasphorus,ALHU,F,AHY,17:00:00,BH,3.3,NA,40,0,10,2,100,20,NA,NA,0,0,0,0,0
2020-09-11,3D6.1D593E1C37,A00002798,Selasphorus,ALHU,M,HY,16:40:00,BH,3.63,NA,41,0,80,NA,95,5,NA,NA,NA,NA,NA,1,6
2020-09-11,3D6.1D593E1C42,A00002796,Selasphorus,ALHU,M,HY,16:40:00,BH,NA,NA,0,0,70,NA,95,2,NA,NA,0,0,0,NA,4
2020-09-11,3D6.1D593E1C29,A00002799,Calypte,ANHU,F,AHY,16:30:00,BH,4.46,NA,50,0,NA,NA,NA,40,0,NA,1,1,1,0,0
2020-09-11,3D6.1D593E1C60,A00002800,Calypte,ANHU,F,AHY,16:12:00,BH,4.27,NA,52,NA,NA,NA,NA,4,0,0,0,0,0,NA,0
2020-09-11,3D6.1D593E1BAE,A00002791,Selasphorus,ALHU,M,HY,16:12:00,BH,3.68,NA,41,0,70,NA,95,NA,NA,NA,0,0,0,1,0
2020-09-11,3D6.1D593E1B97,A00002801,Selasphorus,ALHU,M,AHY,15:50:00,BH,3.54,NA,38,0,80,NA,95,10,NA,NA,NA,NA,NA,NA,0
2020-09-11,3D6.1D593E1B4C,A00002802,Selasphorus,ALHU,M,AHY,15:48:00,BH,3.25,NA,39,0,90,NA,100,10,NA,NA,NA,NA,NA,0,0
2020-09-11,3D6.1D593E1B63,A00002803,Calypte,ANHU,M,HY,15:45:00,BH,4.15,NA,49,0,NA,NA,NA,6,1,NA,NA,NA,NA,0,0
2020-09-11,3D6.1D593E1B49,A00002805,Calypte,ANHU,M,HY,15:12:00,BH,4.44,NA,51,0,NA,NA,NA,3,5,NA,NA,NA,NA,0,0
2020-09-11,3D6.1D593E1B8A,A00002804,Selasphorus,ALHU,F,AHY,15:12:00,BH,3.84,NA,43,0,5,NA,95,30,NA,NA,NA,NA,NA,5,0
2020-09-11,3D6.1D593E1B9B,A00002806,Calypte,ANHU,F,NA,14:44:00,BH,4.11,NA,50,NA,NA,NA,NA,4,0,0,NA,NA,NA,2,7
2020-09-03,3D6.1D593E1B8B,A00002761,Calypte,ANHU,F,AHY,10:45:00,SB,4.06,NA,50,0,NA,NA,NA,20,0,0,0,0,0,0,0
2020-09-03,3D6.1D593E1B7D,A00002775,Calypte,ANHU,M,HY,10:30:00,SB,3,NA,45,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0
2020-09-03,3D6.1D593E1B88,A00002769,Archilochus,BCHU,M,HY,10:15:00,SB,3,NA,45,0,NA,NA,NA,0,0,NA,0,0,0,0,0
2020-09-03,3D6.1D593E1CDF,NA,Calypte,ANHU,F,HY,10:00:00,SB,3.85,NA,0,0,NA,NA,NA,0,0,0,0,0,0,4,10
2020-09-03,3D6.1D593E1B84,A00002774,Calypte,ANHU,M,HY,09:45:00,SB,4.32,NA,50,0,NA,NA,NA,2,1,NA,0,0,0,5,0
2020-09-03,3D6.1D593E1B99,A00002760,Calypte,ANHU,F,AHY,09:45:00,SB,3.84,NA,51,0,NA,NA,NA,0,0,0,0,0,0,0,0
2020-09-03,3D6.1D593E1CDB,NA,Archilochus,BCHU,M,AHY,09:35:00,SB,4,NA,42,3,NA,NA,NA,3,0,NA,0,0,0,2,6
2020-09-03,3D6.1D593E1B8F,A00002764,Archilochus,BCHU,F,HY,09:30:00,SB,3.22,NA,48,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,0
2020-09-03,3D6.1D593E1B83,A00003018,Archilochus,BCHU,M,HY,09:20:00,SB,3.31,NA,46,0,NA,NA,NA,1,0,NA,0,0,0,0,0
2020-09-03,3D6.1D593E1B78,A00002773,Calypte,ANHU,M,HY,09:10:00,SB,4.47,NA,51,0,NA,NA,NA,3,1,NA,0,0,0,0,7
2020-09-03,3D6.1D593E1B80,A00002768,Archilochus,BCHU,M,HY,09:00:00,SB,2.83,NA,42,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0
2020-09-03,3D6.1D593E1B9C,A00002762,Calypte,ANHU,F,HY,08:45:00,SB,3.91,NA,50,0,NA,NA,NA,0,0,NA,0,0,0,0,0
2020-09-03,3D6.1D593E1BAC,A00002763,Archilochus,BCHU,F,HY,08:18:00,SB,3.21,NA,47,0,NA,NA,NA,0,0,0,0,0,0,0,0
2020-09-03,3D6.1D593E1B46,NA,Calypte,ANHU,F,AHY,08:15:00,SB,3.77,NA,49,0,NA,NA,NA,16,0,0,0,0,0,0,0
2020-09-03,3D6.1D593E19CB,900096477,Calypte,ANHU,M,AHY,08:15:00,SB,4.85,NA,50,0,NA,NA,NA,4,9,NA,1,4,1,0,0
2020-09-03,3D6.1D593E1B4E,A00002772,Calypte,ANHU,M,HY,08:10:00,SB,4.21,NA,0,0,NA,NA,NA,NA,2,NA,0,0,0,5,10
2020-09-03,3D6.1D593E1B98,A00002771,Calypte,ANHU,M,HY,08:02:00,SB,4.24,NA,48,0,NA,NA,NA,3,2,NA,0,0,0,0,0
2020-09-03,3D6.1D593E1B4B,A00002770,Calypte,ANHU,M,HY,08:00:00,SB,4.43,NA,51,NA,NA,NA,NA,2,1,NA,NA,NA,NA,0,5
